,total_bf,age,years_after_28,primary_position,throws,sp_pct_,total_bf_,sp_pct,whip_reg,baa_reg,k_rate_pitcher_reg,bb_rate_pitcher_reg,inplay_ratio_pitcher_reg,pitcher_avg_exp_ba_reg,babip_pitcher_reg,fly_balls_ratio_pitcher_reg,ground_balls_ratio_pitcher_reg,line_drives_ratio_pitcher_reg,popups_ratio_pitcher_reg,hr_fb_pct_pitcher_reg,avg_bf_per_outing_reg,pitcher_avg_xwoba_reg,pitcher_avg_woba_reg,zone_chase_pct_reg,avg_fb_vel_reg
11,741.0,25.0,0.0,starter,L,90.66666666666667,414.75,95.85335336079977,1.3265830420186586,0.20007412908017744,0.268946123258089,0.09498543432932699,0.1553141617704622,0.33121117875712147,0.2804896323501434,2.702905297539666,3.48245935431206,2.5016339728913044,1.0167326247449924,0.19577579456569025,11.47650727465233,0.38115514435032116,0.32039698531331834,0.6064162981768016,96.01100917031009
12,75.0,27.0,0.0,reliever,R,0.0,92.125,2.883526987840631,1.1155635235000152,0.19740145280358445,0.26082716461001576,0.0637930550739709,0.17390174570214162,0.31603005500494696,0.2528336211098613,1.1227131242155768,1.2173536387296973,1.1121838381563565,0.9671425969172291,0.2051504470505375,2.7894778113226777,0.3670151819340801,0.28363934775261507,0.6657980637931588,96.98303885829027
13,224.0,35.0,7.0,starter,L,100.0,333.875,95.85335336079977,1.3123750858443046,0.25040535796799557,0.19111806783499186,0.04941390205749912,0.20161523320177158,0.33652521038203476,0.29735402679993683,23.422945772459677,47.954204541416416,24.77434042086647,5.875945464365063,0.2010231984722763,11.705684776201593,0.3829162727372346,0.3327358028491793,0.6308342659933454,88.48522198426068
14,0.0,31.0,3.0,reliever,L,0.0,10.5,2.883526987840631,1.4046730695993976,0.212749426035364,0.15050570082243753,0.10134841768125323,0.19705335163927482,0.26865788724153816,0.2786072153059142,1.7689362702863158,2.3619659459110864,1.702958405221685,1.197337079070057,0.05431637654516923,2.75342144675581,0.2856092963094002,0.3083713194107131,0.6107245890456291,92.12126705453146
15,32.0,37.0,9.0,reliever,L,0.0,30.375,2.883526987840631,1.749994839497151,0.2734308439165553,0.14015090778085598,0.07620920068012504,0.21021721480763614,0.32211443960974956,0.336287822575415,1.3369190724929438,1.5967624639327729,1.308010043277346,1.0864657166243359,0.09535417205512713,3.9096263582958315,0.34188203914498216,0.36935311835977847,0.5932226959530089,88.50627108992416
16,231.0,29.0,1.0,reliever,R,0.0,123.75,2.883526987840631,1.1815387889525941,0.1683309988625098,0.27151719116697304,0.10540505222570422,0.15396460524447986,0.27405828404214105,0.24532202140748735,1.0925709684616536,1.1639648323232765,1.0846280021820283,1.0237570852472688,0.1183024366615227,3.3897322906773986,0.32074502031474145,0.28614265290856045,0.5858254571546786,95.36590258304223
17,735.0,26.0,0.0,starter,L,87.75510204081633,180.625,95.85335336079977,1.3887457314283247,0.2315480979469602,0.1778593144112209,0.0760680730490775,0.19595191656345845,0.3190300604642049,0.28924412406086625,1.1623609354465982,1.273635361467944,1.147634263278788,1.0378371406691478,0.13248659392682371,10.198054833860283,0.3623958057246852,0.3214097310921801,0.6283065196352361,93.14948542489601
18,256.0,35.0,7.0,reliever,R,0.0,20.625,2.883526987840631,1.5954197052570427,0.18722404306529336,0.19347661903405977,0.13935221362183123,0.16176456194635516,0.2612830856751477,0.21774733555532905,1.4651126708073323,1.8238233038681695,1.4252041085243363,1.1193648673399368,0.19383039361756577,2.8362158995010747,0.34971156548382343,0.38037528046740166,0.5794479975437009,93.42787303954596
19,0.0,30.0,2.0,reliever,R,0.0,104.25,2.883526987840631,1.2903709429458303,0.20409717257252302,0.20441957311439612,0.07730801349253473,0.17738789887678297,0.31675518599931957,0.2662892086752218,2.7155012557385616,4.40604551177686,2.973875105546326,0.894130203437857,0.19850930829920566,3.288814942102655,0.35399543910906944,0.31295536055766165,0.6326106731784065,96.18282424938332
20,0.0,26.0,0.0,both_starter_reliever,R,28.571428571428566,66.125,55.50771639714261,1.434071107224348,0.1639176548529526,0.22143842886061138,0.15163048124336548,0.1497208604465421,0.2725344075790829,0.23599425621777936,2.6100802344052223,4.427996716084081,2.3576493891081616,0.9982226906666494,0.11757198833026014,7.880347019688174,0.3139477751829351,0.3056041413431038,0.5993982639312063,95.12399262025207
21,140.0,31.0,3.0,reliever,R,0.0,171.0,2.883526987840631,1.4110279251757534,0.2104978187701599,0.21495930887924874,0.0955732981480649,0.17321363601917075,0.2845924071036101,0.2706443060106775,1.06771881925817,1.1199458645546696,1.0619082686416825,1.0173791177590106,0.19527310583606694,3.0386535933222447,0.32230299143393676,0.31803043590600844,0.6207248073262887,94.57283766303284
22,0.0,37.0,9.0,starter,R,100.0,16.875,95.85335336079977,1.9931189979005752,0.3077081454356345,0.12069189657521737,0.0854919341593151,0.22315000901117893,0.34835656699032314,0.3315263289355415,2.3777485093611337,3.321991495885126,2.2527821769657153,1.321075165106769,0.34991083005726753,11.937779590185826,0.41660653795809693,0.4401666569005811,0.6151671721037537,88.29411938406264
23,382.0,27.0,0.0,reliever,R,2.7777777777777777,130.625,2.883526987840631,1.4314807629612791,0.2150976302565762,0.2024541077437624,0.09545364404836441,0.18972036210850746,0.33000620976901057,0.2818307391124338,1.0878784308898648,1.1556532509612671,1.080338103453907,1.0225528090365779,0.22368937569316574,3.8169808842375295,0.37238781658629144,0.33513506022023454,0.6124141886920443,91.44587825965517
24,247.0,31.0,3.0,reliever,L,1.2658227848101269,189.375,2.883526987840631,1.1278150656832813,0.15715815358738594,0.28595672469580846,0.10454482559001631,0.1325199395559425,0.27973475832148637,0.22747750018323545,4.707619355315436,4.619860950027636,2.5415863937282888,2.5012667509997986,0.18782359515222885,2.7295332857863155,0.31656971531172085,0.29203740012249535,0.6268019656924604,93.28401668152159
25,0.0,24.0,1.0,reliever,R,13.333333333333334,50.625,2.883526987840631,1.4883394147813342,0.20759759287277563,0.2172195660718702,0.10913978380331552,0.16996782441290403,0.2905950039313523,0.3224689188879135,1.214265387675288,1.3795141062763476,1.1958805443763796,1.054988309673454,0.015135349868766256,6.672863504264541,0.29784099554428545,0.3152173227308322,0.6055038068608589,94.56009246521343
26,91.0,33.0,5.0,starter,L,100.0,668.0,95.85335336079977,1.4217434382406675,0.24254251958603937,0.17479960659373378,0.06667182178266713,0.19328382761467225,0.3263811384857532,0.2920055780732446,1.8389266324550892,2.006245080196861,1.664080958575223,1.044592896339837,0.16469915849185962,12.653438229621568,0.3835517540676013,0.35395874374237324,0.6316057499681932,88.86825331708317
27,484.0,41.0,13.0,starter,R,100.0,812.875,95.85335336079977,1.2530056737380133,0.22510299945762433,0.18769999723378614,0.06250360514716183,0.19214373574715332,0.3296175721107185,0.28447424014732103,1.5085950738324267,2.6102272555146766,1.6580717097292486,0.802614082739931,0.1284229461233665,13.37431016785611,0.3614929244313735,0.29931178855936835,0.6247374889576821,85.67397779469701
28,234.0,28.0,0.0,reliever,R,0.0,167.0,2.883526987840631,0.8465607585926626,0.14998614013690778,0.3108013858299289,0.0621854678724385,0.15231177802278129,0.28918336300266656,0.23251429823915537,1.1521425127292901,1.8683748381489642,1.519016600470559,0.9349344460789877,0.09022493924846416,2.813535072236715,0.3140166808739658,0.21662725756457904,0.6461465989847766,94.5344230459676
29,0.0,25.0,0.0,both_starter_reliever,L,52.38095238095238,108.25,55.50771639714261,1.7744003030669924,0.26850899074098233,0.1699762318120175,0.08750302850714671,0.18233601321085535,0.3562000649081757,0.3335118856344205,31.417809771938824,55.193300365840884,32.88642660309331,3.2648882019749705,0.21847039254484799,8.496597631570168,0.41641688113624986,0.3911023801591899,0.5871025854279835,92.15895362473482
30,0.0,35.0,7.0,reliever,R,0.0,31.875,2.883526987840631,1.968639117212521,0.2623082333165597,0.20563629458299074,0.11378713149991662,0.1616073110639453,0.3937588160855033,0.3506379789452287,16.88253592378137,13.67418229590839,12.53276895677115,6.269389145100634,0.25030675881184994,6.648895794568544,0.4945960185411471,0.4341590932061605,0.572029635352449,89.64191914244056
31,58.0,30.0,2.0,reliever,R,0.0,33.75,2.883526987840631,0.9606807728312702,0.13993848009156493,0.3214926029096202,0.09215227029830768,0.14652053450091393,0.2717259114948557,0.19307254678428434,1.3075745081145262,1.5447863783644347,1.2811833620886741,1.0789348316280227,0.2152749377148419,3.3594330948313567,0.3032463578199477,0.26701323324883247,0.6093942558160503,93.94585241382512
32,205.0,31.0,3.0,starter,R,78.94736842105263,443.125,95.85335336079977,1.7155639381272254,0.2540722246725902,0.14424576900994782,0.09594451561447141,0.20087449586234518,0.32881323685934793,0.3145709976070539,25.70323737493395,70.78698703257459,32.24107025968452,6.019857225632826,0.18407612989813688,11.47060290886542,0.3694745097200095,0.3631780992030784,0.5741728958053484,95.2517362041964
33,276.0,31.0,3.0,reliever,R,1.3793103448275863,131.125,2.883526987840631,1.3710484819951037,0.2014517252785906,0.3174129539963106,0.10612231753211697,0.13189425982449204,0.31765086632963313,0.32940355213368566,1.0875556451014723,1.1550815218484618,1.0800430140013673,1.0224699704358926,0.15312349940698122,2.7460277864074567,0.34858872872595853,0.30489846877485527,0.6341549948250625,95.2254403942018
34,0.0,29.0,1.0,reliever,R,0.0,7.125,2.883526987840631,1.1946646200940445,0.24104050338541386,0.13054337012352843,0.036775296829643346,0.23398592612411662,0.3049951810660339,0.28321172290902874,2.276784510469105,5.973028631886337,1.8986272396648345,0.6646370907699697,0.06943536795464932,7.3858171071929934,0.3216515902836819,0.27038074737955997,0.632586171722089,91.75811933599375
35,138.0,25.0,0.0,reliever,R,0.0,71.875,2.883526987840631,1.7557903082564126,0.281920209477049,0.24335399496257273,0.0708409817763827,0.16469209430666057,0.3598657815289891,0.3929076484371422,1.1550375569357774,1.2746077679560566,1.1417347028414455,1.0397882891133121,0.36156135071805034,8.197437820158894,0.38750381346854995,0.3780112723509225,0.6479250823417316,92.90750593011377
36,107.0,31.0,3.0,reliever,R,0.0,119.375,2.883526987840631,1.1136883046302564,0.1541516872647087,0.31121880090651477,0.10911276763062856,0.1325152268860726,0.3054781375368035,0.24927069588211434,1.0958272336839228,1.169732439490427,1.087604866580391,1.0245927616127508,0.14896151977194214,2.900928903917307,0.33839333761224505,0.2658747271843708,0.6228972981753852,97.1497608844566
37,277.0,34.0,6.0,reliever,R,0.0,249.0,2.883526987840631,1.1885402222282406,0.17538431536829974,0.3295584187509755,0.09821220659078511,0.13200329489174809,0.3005967902188462,0.2871799862752719,13.483931150352118,12.138230205360717,11.061597855436757,3.7758217508881335,0.1122406833314167,2.657196978050059,0.34733398683403766,0.2869362189798319,0.6238219618574257,95.98946752802098
38,0.0,40.0,12.0,reliever,R,0.0,75.375,2.883526987840631,1.3070879564092321,0.20276971824010132,0.268526760345229,0.08641866841753555,0.1514996929750498,0.295265107530875,0.28602796511138445,1.1482863102884964,1.2626497314043152,1.135562740664835,1.038055673102157,0.17869657442965414,2.4843301079280256,0.32614151162801763,0.3149473897764419,0.6208221897363561,86.33506538729382
39,0.0,36.0,8.0,reliever,L,0.0,190.5,2.883526987840631,1.2002936799486976,0.22083179592607738,0.19735467193221362,0.05471048835836019,0.19587962808547252,0.29931077656101485,0.26276360477168575,1.0609642567234676,1.1079819547909047,1.0557332750943025,1.0156456507702603,0.1261094825393868,2.6486088615074945,0.3602975312036185,0.3105410800933527,0.6737625654339867,94.57818174451705
40,287.0,30.0,2.0,starter,L,100.0,644.25,95.85335336079977,1.0404981264508373,0.18037137571259837,0.33675800575676995,0.0708434902729842,0.1391541290499345,0.30568428713812096,0.28586144614239606,10.076839813080129,12.879350887905256,7.301932399108393,3.8841332602798775,0.11214713804029186,12.057202816380924,0.3406227119443577,0.26245885921865886,0.6530129670307586,95.46439700678454
41,205.0,29.0,1.0,reliever,R,0.0,221.125,2.883526987840631,1.4289802793211603,0.20640184014836105,0.18223477440684474,0.09981603305277797,0.18159562050303896,0.3241289646550096,0.2655121819359733,1.0527076271506375,1.093357533053054,1.0481850979809226,1.013526698620612,0.14476400654198895,3.3606546486444007,0.36612658152893723,0.3333163015925028,0.6214708086023378,95.40600104511316
42,0.0,26.0,0.0,reliever,L,0.0,2.5,2.883526987840631,1.246850659628229,0.22301548047308575,0.244378448366371,0.05945339654125674,0.17358974723398854,0.2756060982789769,0.3050811742584853,2.255801625258386,3.8147296215495796,2.1194473707914825,1.407829963411451,0.1122538448600164,3.2737376566286733,0.2982228487363968,0.2871155415969554,0.6640872276173772,91.85610245033277
43,0.0,29.0,1.0,reliever,R,0.0,133.25,2.883526987840631,1.5205627228033956,0.20468438411246392,0.281792682551521,0.11714937051760878,0.1460151431376652,0.3099032279484685,0.31098914399866795,1.0862098530881585,1.152697809487319,1.0788126964263012,1.0221245911434782,0.15942688949594036,2.779768769799024,0.36022392711048734,0.3288885013524569,0.6269033073680073,93.85463033051487
44,185.0,29.0,1.0,reliever,R,0.0,125.625,2.883526987840631,1.140254618845246,0.1850535204099379,0.34895952813586817,0.07518392707413911,0.13781853237808267,0.27407999150427154,0.31482312321098693,1.091242198579429,1.161611270136818,1.083413246169846,1.023416074454246,0.08324877602999159,2.674090200380594,0.29488985018823566,0.2589492176993467,0.6482018085445599,97.75526836434636
45,0.0,28.0,0.0,both_starter_reliever,R,47.368421052631575,122.375,55.50771639714261,1.3270476008033472,0.19555362670395487,0.20510153682206858,0.10429611759320406,0.17125538920321717,0.32844692885681126,0.24168304854929068,1.8351674714195993,2.2161237796387065,1.5988248306207495,0.5229526113732321,0.2161315275537873,7.995012221984859,0.38400073462734335,0.3300303578234881,0.6270603454747034,94.25129742736193
46,304.0,28.0,0.0,reliever,L,0.0,273.75,2.883526987840631,1.6792155209731872,0.19165064073021756,0.3002971779829517,0.15092699721635672,0.12354386658867572,0.35306948824524226,0.33644599436107897,1.0427569944015709,1.0757326355573877,1.0390882700661386,1.0109730034998596,0.22809789579133538,2.8181274705819375,0.3804466023404888,0.3291781587182065,0.6056692492318243,96.7776705713547
47,338.0,32.0,4.0,reliever,R,0.5208333333333333,300.0,2.883526987840631,1.5116903820180694,0.23704136427392833,0.2326486503696648,0.08670787040675217,0.16757336120841357,0.3241374190007101,0.33235583967091226,13.18969184324406,19.398108105447943,11.744740509117824,2.863512212215036,0.11218742765225828,3.4292722374580817,0.3590373050786743,0.3246769495203479,0.6141971172502246,92.88215119419219
48,287.0,28.0,0.0,reliever,R,0.6802721088435373,226.5,2.883526987840631,1.339534457647732,0.23778667863303735,0.17746366463389968,0.059161557123366834,0.18828131979561077,0.28824952649629126,0.28852831881765156,1.0514838539500557,1.091189944542643,1.0470663295072835,1.0132126338038268,0.1949434290991366,3.9294947404955294,0.323267033108596,0.33147896431433505,0.6045224697325868,94.81079517853385
49,575.0,36.0,8.0,starter,R,100.0,737.625,95.85335336079977,1.037006535721975,0.19573286070547652,0.26697880523492046,0.05335147087659988,0.16933385087697816,0.307874842349421,0.2587321339519474,1.5316529933651986,1.7635477866804892,1.317513548574333,0.907417258318711,0.16240601259476786,13.01365282415124,0.36131809472866616,0.2788281658170455,0.6678241249154467,94.27135195421913
50,223.0,33.0,5.0,reliever,L,0.0,267.25,2.883526987840631,1.3066407679424197,0.20449078458603537,0.2734906826914519,0.08795555729682061,0.16354530436144382,0.30753462172029555,0.28419740761654844,1.043777822550736,1.0775407609242307,1.0400215070006837,1.0112349852179463,0.19088891828509374,2.6631883651963824,0.35213291813258085,0.32622445132067834,0.6413016385001172,92.41643587821517
51,75.0,31.0,3.0,reliever,R,0.0,106.5,2.883526987840631,1.8004047528897913,0.2336109067582793,0.16217792253585456,0.12059103564178855,0.17649527932397874,0.31052849737688276,0.3246341789908186,1.1068924860039273,1.1893315888934695,1.0977206751653463,1.0274325087496492,0.06411834531943307,4.093524954481748,0.3293722515062092,0.35059200544781804,0.5800662614798262,97.36548051662021
52,625.0,24.0,0.0,starter,R,100.0,290.0,95.85335336079977,1.487067195539439,0.2558681887505237,0.15428859402570463,0.06269537647367804,0.20173646970567036,0.3130637410526795,0.31355209770634557,1.1021635547195756,1.172181572788092,1.0928969834614408,1.0238085397854595,0.1644618295118989,13.00597941876378,0.33272853529458024,0.33982232208013424,0.6309016984174838,97.18893162020242
53,34.0,27.0,0.0,reliever,L,0.0,60.625,2.883526987840631,1.7575348122281886,0.25405891205406683,0.13269087028948998,0.09250895960471497,0.1974578758743606,0.29231614813120904,0.3125081432712645,1.1816154238390535,1.3216833853199519,1.1660320804714075,1.0466091386755942,0.16679726480939866,2.897950970281372,0.32224973457183087,0.36556508445318586,0.6117339088575111,94.00374009450928
54,234.0,27.0,1.0,reliever,R,4.651162790697675,7.875,2.883526987840631,1.6613469115086026,0.22699930901344795,0.2103175427376918,0.12201168730558641,0.17449589457991863,0.36060711226607073,0.2659048911538102,1.9257096846165356,2.6396483232327643,1.846280021820281,1.2375708524726898,0.3712158319572911,3.8973229067739847,0.45543078567168743,0.37987313102735265,0.6019328136979494,92.22249509201546
55,240.0,27.0,0.0,reliever,R,7.5,6.875,2.883526987840631,1.5694395143516635,0.246115040298791,0.10171270423139221,0.09018109255237267,0.20800655715028843,0.33576876382531884,0.2511623790638387,2.0036641843737173,2.7777239715049973,1.9175457078683047,0.6786294505756533,0.3603708493852735,5.01499220418653,0.34671969393877694,0.3892308683770245,0.5510024595478171,93.83016996863122
56,0.0,31.0,3.0,reliever,R,11.538461538461538,86.125,2.883526987840631,1.6697796610576505,0.2501796005876339,0.2121573482880415,0.1064021999896782,0.1654231359899336,0.3710206047966236,0.32971219186176376,1.1307930007071374,1.231664989427949,1.11957042832303,1.0335662521326296,0.18962308736845118,5.346260986828148,0.42316794594081,0.36532391686470245,0.5745406752306563,91.36725490310769
57,35.0,31.0,3.0,reliever,R,0.0,71.25,2.883526987840631,1.4455381191679473,0.23505070299735262,0.2322339457409545,0.07470033408602517,0.1668692140598089,0.35211920918487766,0.29296257263292425,31.992373930353285,39.588334061136024,31.978962036471295,15.990934094761784,0.3133557301598088,3.0039741957339676,0.42043782247800876,0.36941963953256546,0.628890422035306,92.13930240313242
58,255.0,28.0,0.0,reliever,R,0.0,126.625,2.883526987840631,1.4788287782852167,0.22163431037833342,0.23994559060017306,0.09550541670700413,0.1621686643353115,0.30428061137978857,0.3145019463132524,1.0905490004895568,1.1603834542193494,1.0827795273005594,1.023238174553359,0.14796265445018555,2.940573845581881,0.34051383290231246,0.34204836894189683,0.6231500320093594,95.62904792037159
59,723.0,34.0,6.0,starter,R,100.0,753.5,95.85335336079977,1.244507862323252,0.21965209714094192,0.20997381046484223,0.06789075288033615,0.18994211078491588,0.31441536085633953,0.2797549486371201,1.526776695639123,2.2468438549406553,1.5574714701662822,0.8789243826456303,0.14646673212823655,12.976122516196853,0.3546543794997837,0.305135878139801,0.636113492993994,91.80048899059949
60,0.0,34.0,6.0,starter,R,100.0,49.25,95.85335336079977,1.6413232400254887,0.22315420610883874,0.22378129470198854,0.1128135679213828,0.1689702202469083,0.333908323598381,0.29950134754941704,3.226972325203222,4.122001179216353,3.0480112464723503,0.743751506667476,0.24785190920127906,11.19380513429152,0.3952546821974688,0.37005192286363847,0.5813851697359493,91.51561210625742
61,807.0,35.0,7.0,starter,R,100.0,560.375,95.85335336079977,1.1425700733115676,0.21508930476481009,0.2533984262437902,0.05017932533227504,0.16987265988038017,0.3066593506315931,0.28120189136354695,11.257153656674374,14.780001881888106,8.021100349539907,3.8184806884575897,0.17484259604835029,12.575085436277366,0.3438127256334702,0.3022109256053011,0.6330830168667027,91.56909492734495
62,88.0,26.0,0.0,reliever,R,0.0,45.125,2.883526987840631,1.5431330017340166,0.2204013187740278,0.22110400723686344,0.11114015908347975,0.15845277832654994,0.327439874579208,0.2915484565126426,18.04824961973941,23.03462288601739,13.224854968198226,4.263016952131389,0.19872762131208585,2.90130738004419,0.3677107931846407,0.33719933290727516,0.6112472554701032,95.50948921044672
63,43.0,29.0,1.0,reliever,R,0.0,137.5,2.883526987840631,1.1946964006320622,0.19594818318279394,0.28917781307191426,0.08207649455480298,0.15106774061308972,0.32440356982494933,0.2649457927972303,1.0836386820311432,1.1481436642920833,1.0764621423223588,1.0214647349163921,0.22520634271193057,2.961775666138352,0.37982654369567775,0.31153183099519915,0.6403275778817963,92.60000466866467
64,106.0,36.0,8.0,reliever,R,2.777777777777778,71.125,2.883526987840631,1.1793993783183507,0.2058800144965273,0.22604713777008578,0.06989688635874448,0.18970370722521743,0.32055757449332606,0.26027778576482413,1.8068113259696277,2.9029290267536534,1.793377409273381,1.0401802919617191,0.14527809708765774,3.6870677494215442,0.3848613345523245,0.30894308331322295,0.6515905267343155,91.37511120704933
65,147.0,27.0,0.0,both_starter_reliever,L,40.0,29.375,55.50771639714261,1.4930936208179633,0.19734234767756378,0.1745398764425015,0.12100997755445445,0.17265706958092455,0.30433292794627437,0.25625544697072267,1.9183114668238972,2.7495641143703344,1.9131000087365233,1.196322585415722,0.10549853717656135,9.894245288009353,0.3216249861829172,0.3225045688153676,0.6034026049804251,90.09472232175506
66,0.0,30.0,2.0,reliever,R,0.0,40.875,2.883526987840631,1.3806945115300815,0.191773648033747,0.19254143570022406,0.10781254439366594,0.1623799047653562,0.2910267490525922,0.27012582969303667,1.2598040804237143,1.4601737800898493,1.237511831737027,1.066675198377894,0.10554558771553398,3.7232268648439244,0.3256241843974466,0.3172395980812461,0.6199303139739823,93.14271399446216
67,177.0,27.0,0.0,reliever,R,0.0,146.5,2.883526987840631,1.337981410465541,0.18348261454487222,0.2266193951336487,0.11102904603339554,0.1673156555570415,0.30224105314902333,0.25060244043880436,1.0786700474550357,1.1393430505717614,1.0719198368378622,1.0201896021490817,0.25579979235863015,3.9104160556086804,0.33935168829280626,0.3226315354454547,0.6163422606643312,94.298331607509
68,0.0,29.0,1.0,reliever,L,0.0,96.875,2.883526987840631,1.6284598288440812,0.23727721328636217,0.1676843029472175,0.09149350158585937,0.1839297481403839,0.3174332818020471,0.3144488192410551,8.460549812902459,35.99249543226132,14.248057475150294,1.6251163163247693,0.3334174609712895,2.6569622814695957,0.3452527960968351,0.36201343070991515,0.6055186801436412,92.90617251168096
69,161.0,32.0,4.0,reliever,R,15.671641791044774,211.875,2.883526987840631,1.3786083767510877,0.2526691232440261,0.19346553711929806,0.05162374858355925,0.19352046216999957,0.2972654503806736,0.32367335373135875,3.7004888170118178,3.4489243673158354,3.6957733961080628,1.4550258200603383,0.09770049009154223,2.7656623973473895,0.335486142732437,0.3335556253375251,0.6450495560139662,94.13334647239098
70,0.0,26.0,1.0,starter,R,100.0,7.5,95.85335336079977,1.4975736309413907,0.26848925451236044,0.1812108190066305,0.05961088477880154,0.19229466100607218,0.3484739922330656,0.3161085756371976,3.411059891381984,5.063485117798971,3.1923688096900014,1.5618815389368457,0.15805823831450372,11.141114282825194,0.41717394142666975,0.3757916495760171,0.6303025445193441,91.06042320782392
71,223.0,30.0,2.0,reliever,R,0.0,114.0,2.883526987840631,1.2659232245380774,0.2115345891054466,0.24754486019115776,0.07727647457192789,0.15060355330558184,0.3163636788611288,0.2672477678023866,1.1001555646171253,1.1773989257279147,1.0915618090834969,0.9343170145007217,0.19158496767666627,3.4531767430648324,0.37033677448439034,0.33154313722915835,0.643425444330878,96.48278710982
