,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,hits,elig_pa,avg,tb,slg,obp,ops,woba,babip,k_rate,bb_rate,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,pitcher_hits_allowed,era_proxy,whip_proxy,baa,gb_rate,fb_rate,k_bb_ratio
10,9d1d3eb706cc040e7b2b4399ae24a0ab37d64484,8c3958fa78e8f0dfc54f1db1ca524f08430090ac,1991,5,5,USA,220,75,R,R,7/15/2017,5/5/1991,2021,4,0,239,0,239,0,0,0,0,0,0,0,0,0,76,0,0,0,65,0,33,0,1,0,3,0,16,0,24,0,10,0,4,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0.3179916317991632,0.13807531380753138,0.0041841004184100415,,0,,,,1,28,0.0041841004184100415,0.25523012552301255,0.11715481171548117,0.27615062761506276,0.058577405857740586,2.303030303030303
11,62e72eb7cb31f026a09374683dfdc5b318d6ddd7,e116ae31a2fbc4df150ce8046864fdebf1b67ac1,1994,8,10,USA,215,73,R,R,8/4/2018,8/10/1994,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
12,14c00439500ed1324a46a3b56fe013675b339e12,d3c2453fc77561c4f04e30af6c3e3b5918aa3aa0,1989,11,13,USA,190,76,R,R,9/1/2014,11/13/1989,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
13,c296dc19142d27a8a0d4a738256f7423945d04b6,34954a3b5ca8f1b45f0b7b34e6249751c28262e1,1988,8,31,USA,245,75,L,R,5/20/2012,8/31/1988,2021,9,39,0,0,0,0,142,0,0,0,0,0,0,8,0,0,0,17,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0.15789473684210525,7,0.18421052631578946,0.1794871794871795,0.36369770580296895,0.16435897435897437,0.15789473684210525,,,,0.02631578947368421,1,1.2894736842105263,4.75,38.0,1,0,,,,,,
14,07fdf16fffcf71dcb7fb848addba74df1ee36048,eda6abd92fa24d81467535459a71e1222831d7ec,1996,6,26,USA,249,76,R,R,6/8/2021,6/26/1996,2021,0,120,0,1,0,629,0,0,0,0,0,0,0,22,0,0,0,14,0,12,0,4,0,0,0,9,0,4,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,104,0.125,19,0.18269230769230768,0.24166666666666667,0.42435897435897435,0.20900000000000002,0.11538461538461539,,,,0.05769230769230768,4,4.5673076923076925,4.7272727272727275,8.666666666666666,1,0,,,,,,
15,05063158c29992d07eec3d01671a8ce5eb0f55f6,73ecbb8bbab9bd87c60c3f7cce6259ba471cb89e,1985,5,15,CAN,210,74,L,L,9/1/2013,5/15/1985,2021,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
16,25d492f82219a3acdde6d8b08201ba02ba3ff3a6,edb8e4217f1fc274933b9cb4646307ef65ff1fba,1999,4,8,USA,215,75,R,R,8/4/2020,4/8/1999,2021,1,140,0,0,0,0,0,0,0,0,599,0,283,23,0,0,0,35,0,7,0,3,0,0,0,14,0,1,0,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,131,0.16030534351145037,31,0.2366412213740458,0.20714285714285716,0.44378407851690294,0.2005714285714286,0.15267175572519084,,,,0.07633587786259544,7,6.625954198473282,5.695652173913044,18.714285714285715,2,0,,,,,,
17,dd6c9bdedfa4c202e82a5c8f13beec54e8a883c9,9cb98f4aebf2fb8f05160d8afcfd5a4c1c4063d0,1998,8,12,D.R.,246,74,R,R,10/3/2021,8/12/1998,2021,0,2,24,0,24,0,0,0,0,0,0,0,0,1,9,0,0,0,3,0,3,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.041666666666666664,0.0,0,0.0,2.0,inf,1,6,0.041666666666666664,0.375,0.25,0.16666666666666666,0.0,3.0
18,083d603cf3249f2f57c04b16db50218beba3c152,b88a2f22db876835a11cbe2ba820e5ede7e7194d,1989,8,21,Venezuela,198,73,B,R,9/8/2013,8/21/1989,2021,8,209,0,0,0,0,0,119,190,22,118,1,337,33,0,0,0,58,0,13,0,4,0,3,0,20,0,2,0,7,0,2,0,1,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,190,0.1736842105263158,56,0.29473684210526313,0.22966507177033493,0.5244019138755981,0.23320574162679428,0.15263157894736842,,,,0.12105263157894733,13,13.557894736842105,5.757575757575758,14.615384615384615,6,0,,,,,,
19,dd88f2a4e7bcda4bc31f4b14b9dad03479201e7d,46f7714e8268e7cfa3e4a8a6f7bc240186f8266f,1994,12,28,Panama,225,74,R,R,6/15/2019,12/28/1994,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
20,05a292bbf1cbcb57dbbc1e50c042e3aef3b6f94a,ba1d977379befdf15f7093ce02f812ce5f589f15,1991,9,26,Mexico,194,68,L,L,7/30/2021,9/26/1991,2021,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0.0,0.0,0.0,,0,,,,0,0,0.0,0.0,0.0,0.0,0.0,
21,c956a35dc203574f18ce58bc84bffb3e168da889,3340f3c86213464d1d399e3def96d78a3eecea29,1994,9,11,USA,168,74,L,L,8/26/2022,9/11/1994,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
22,2923b2767d40064620b34fd192dd7af293143844,423bf4648decae315c586b05eaeba588301cca97,1990,3,15,USA,201,74,R,R,6/29/2014,3/15/1990,2021,7,475,0,0,0,0,0,0,0,3234,0,0,0,75,0,0,0,139,0,19,0,4,0,0,0,43,0,1,0,15,0,7,0,2,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,453,0.13245033112582782,81,0.17880794701986755,0.16842105263157894,0.3472289996514465,0.15863157894736843,0.1280353200883002,,,,0.04635761589403972,17,14.125827814569536,6.04,23.842105263157894,1,0,,,,,,
23,bcfe3b7e6b498b243aa5c5ddcb81d57e0176d976,069ecbec572b88b05773f8bdec483c3fd2e0c9e9,1995,4,1,USA,235,71,L,L,8/14/2020,4/1/1995,2021,1,2,426,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,inf,0,0,0.0,0.0,0.0,0.0,0.0,
24,f5c048ecfa7dfb98295a754b52f2b04e7ccde309,ea5f89b202d12c305ceb7a6420e85f1750d5beea,1991,6,14,USA,220,76,R,R,4/12/2019,6/14/1991,2021,2,1,14,0,14,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,0,0.0,1.0,inf,1,1,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.0,1.0
25,6ff7df1c0f49354bf4afe010f8b3afde49304c9f,48cd9b761fe204c91dc5f2aba0e68112b3488912,1985,10,6,CAN,200,73,R,L,8/6/2013,10/6/1985,2021,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0.0,0.0,0.0,,0,,,,0,0,0.0,0.0,0.0,0.0,0.0,
26,17cbce1de7a9d4e31952e86ba69ced3fa5f1c28c,e82bae7e8639439f0be9c5bbe7fe4b14abd16479,1992,10,17,D.R.,215,71,R,R,5/29/2015,10/17/1992,2021,6,255,1,0,1,0,0,433,929,254,0,0,0,14,0,0,0,73,1,0,0,2,0,1,0,20,0,2,0,10,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,249,0.12449799196787148,43,0.17269076305220885,0.12941176470588237,0.3021025277580912,0.1316078431372549,0.12449799196787148,0.0,0.0,0.0,0.048192771084337366,11,5.353413654618474,17.785714285714285,inf,4,0,0.0,0.0,0.0,1.0,0.0,
27,eaf15019197f34856b93b0be6a16092415c9f0db,ef3ff11f6ef7f1d989b4a51808c0fc0a818c76e1,1983,1,20,USA,225,73,L,R,7/25/2006,1/20/1983,2021,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
28,bbd2b8abf772b70d3b09f8e1ef274e6a1b6c8c3e,57b18fc7afe2f4634e7101050b54ef48d5a346cf,1997,1,7,Curacao,165,68,B,R,8/1/2017,1/7/1997,2021,4,686,0,0,0,0,0,3293,0,0,0,0,0,104,0,0,0,237,0,37,0,8,0,4,0,57,0,2,0,26,0,3,0,0,0,21,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,643,0.17107309486780714,211,0.328149300155521,0.21720116618075802,0.545350466336279,0.2398542274052478,0.13841368584758942,,,,0.15707620528771388,53,48.237947122861584,6.1826923076923075,17.37837837837838,1,0,,,,,,
29,19fcf102455f7153834ce0da3d35c4fa2cfc7f45,b1bd797abfd174412ecaaba4734e4d5b6c160da9,1986,6,10,D.R.,195,72,R,R,4/15/2011,6/10/1986,2021,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
30,04c55b806675c5b5cc0e9fa9b5bcfa1447ffdd43,75085b69a8a38b64af62dbda466a80362cb2511a,1995,7,28,D.R.,205,75,R,R,9/21/2019,7/28/1995,2021,2,0,229,0,229,0,0,0,0,0,0,0,0,0,61,0,0,0,93,0,12,0,2,0,3,0,30,0,2,0,5,0,8,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0.2663755458515284,0.05240174672489083,0.043668122270742356,,0,,,,1,45,0.043668122270742356,0.24890829694323144,0.1965065502183406,0.4148471615720524,0.034934497816593885,5.083333333333333
31,dc57838b4a0189444ff3f5e02fcf5041ee992ba7,07467a086a8b1752f1a0bb1ac9e340cc27da785b,1991,10,29,D.R.,170,70,B,R,7/9/2014,10/29/1991,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
32,34415ee2ef93a38bffd2295405d657ece1b20853,3b21cfc046baf8a6e941bd73e105b9a7fbdedbb0,1995,9,7,D.R.,200,77,R,R,9/3/2017,9/7/1995,2021,4,64,840,0,840,0,0,0,0,0,0,0,0,31,201,0,0,5,342,2,48,4,14,0,3,1,107,1,10,0,40,0,17,1,6,0,21,1,3,0,14,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.016666666666666666,1,0.016666666666666666,0.0625,0.07916666666666666,0.046718749999999996,0.016666666666666666,0.2392857142857143,0.05714285714285714,0.025,0.0,0,0.05,1.935483870967742,30.0,1,171,0.025,0.26071428571428573,0.20357142857142857,0.4238095238095238,0.05476190476190476,4.1875
