,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,hits,elig_pa,avg,tb,slg,obp,ops,woba,babip,k_rate,bb_rate,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,pitcher_hits_allowed,era_proxy,whip_proxy,baa,gb_rate,fb_rate,k_bb_ratio
17,dd6c9bdedfa4c202e82a5c8f13beec54e8a883c9,9cb98f4aebf2fb8f05160d8afcfd5a4c1c4063d0,1998,8,12,D.R.,246,74,R,R,10/3/2021,8/12/1998,2021,0,2,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,inf,0,0,0.0,0.0,0.0,0.0,0.0,
18,083d603cf3249f2f57c04b16db50218beba3c152,b88a2f22db876835a11cbe2ba820e5ede7e7194d,1989,8,21,Venezuela,198,73,B,R,9/8/2013,8/21/1989,2021,8,209,0,0,0,0,0,48,165,49,74,12,147,8,0,0,0,25,0,8,0,1,0,0,0,9,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,201,0.05970149253731343,17,0.0845771144278607,0.09569377990430622,0.18027089433216692,0.0869377990430622,0.05472636815920398,,,,0.02487562189054727,3,1.691542288557214,25.125,25.125,6,0,,,,,,
19,dd88f2a4e7bcda4bc31f4b14b9dad03479201e7d,46f7714e8268e7cfa3e4a8a6f7bc240186f8266f,1994,12,28,Panama,225,74,R,R,6/15/2019,12/28/1994,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
20,05a292bbf1cbcb57dbbc1e50c042e3aef3b6f94a,ba1d977379befdf15f7093ce02f812ce5f589f15,1991,9,26,Mexico,194,68,L,L,7/30/2021,9/26/1991,2021,0,0,28,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,3,0,0,0,0,0,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0.10714285714285714,0.10714285714285714,0.0,,0,,,,1,6,0.0,0.32142857142857145,0.21428571428571427,0.5,0.07142857142857142,1.0
21,c956a35dc203574f18ce58bc84bffb3e168da889,3340f3c86213464d1d399e3def96d78a3eecea29,1994,9,11,USA,168,74,L,L,8/26/2022,9/11/1994,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
22,2923b2767d40064620b34fd192dd7af293143844,423bf4648decae315c586b05eaeba588301cca97,1990,3,15,USA,201,74,R,R,6/29/2014,3/15/1990,2021,7,474,0,1,0,0,0,0,0,1293,0,0,0,29,0,0,0,69,0,12,0,4,0,1,0,15,0,1,0,15,0,2,0,0,0,3,0,1,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,460,0.0782608695652174,66,0.14347826086956522,0.10337552742616034,0.24685378829572557,0.1108860759493671,0.07173913043478261,,,,0.06521739130434782,21,6.886956521739131,15.862068965517242,38.333333333333336,1,0,,,,,,
23,bcfe3b7e6b498b243aa5c5ddcb81d57e0176d976,069ecbec572b88b05773f8bdec483c3fd2e0c9e9,1995,4,1,USA,235,71,L,L,8/14/2020,4/1/1995,2021,1,2,426,0,426,0,0,0,0,0,0,0,0,0,82,0,0,0,170,0,39,0,8,0,5,0,70,0,2,0,21,0,7,0,1,0,17,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.19248826291079812,0.09154929577464789,0.03990610328638498,0.0,0,0.0,inf,inf,1,110,0.03990610328638498,0.34976525821596244,0.25821596244131456,0.41784037558685444,0.06572769953051644,2.1025641025641026
24,f5c048ecfa7dfb98295a754b52f2b04e7ccde309,ea5f89b202d12c305ceb7a6420e85f1750d5beea,1991,6,14,USA,220,76,R,R,4/12/2019,6/14/1991,2021,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,inf,inf,0,0,0.0,0.0,0.0,0.0,0.0,
25,6ff7df1c0f49354bf4afe010f8b3afde49304c9f,48cd9b761fe204c91dc5f2aba0e68112b3488912,1985,10,6,CAN,200,73,R,L,8/6/2013,10/6/1985,2021,8,0,90,0,90,0,0,0,0,0,0,0,0,0,12,0,0,0,40,0,8,0,2,0,0,0,11,0,1,0,3,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0.13333333333333333,0.08888888888888889,0.1,,0,,,,1,24,0.1,0.35555555555555557,0.26666666666666666,0.4666666666666667,0.044444444444444446,1.5
26,17cbce1de7a9d4e31952e86ba69ced3fa5f1c28c,e82bae7e8639439f0be9c5bbe7fe4b14abd16479,1992,10,17,D.R.,215,71,R,R,5/29/2015,10/17/1992,2021,6,255,1,0,0,0,0,165,359,172,0,0,0,12,0,0,0,68,0,4,0,3,0,0,0,20,0,2,0,10,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,248,0.13709677419354838,54,0.21774193548387097,0.1568627450980392,0.3746046805819102,0.16525490196078435,0.12903225806451613,0.0,0.0,0.0,0.08064516129032259,14,8.274193548387096,20.666666666666668,62.0,3,0,0.0,0.0,0.0,0.0,0.0,
27,eaf15019197f34856b93b0be6a16092415c9f0db,ef3ff11f6ef7f1d989b4a51808c0fc0a818c76e1,1983,1,20,USA,225,73,L,R,7/25/2006,1/20/1983,2021,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
28,bbd2b8abf772b70d3b09f8e1ef274e6a1b6c8c3e,57b18fc7afe2f4634e7101050b54ef48d5a346cf,1997,1,7,Curacao,165,68,B,R,8/1/2017,1/7/1997,2021,4,686,0,0,0,0,0,2403,0,0,0,0,0,24,0,0,0,76,0,8,0,6,0,2,0,29,0,1,0,14,0,1,0,0,0,9,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,675,0.07851851851851852,96,0.14222222222222222,0.09037900874635568,0.2326012309685779,0.10255102040816326,0.06518518518518518,,,,0.0637037037037037,24,8.675555555555556,28.125,84.375,1,0,,,,,,
29,19fcf102455f7153834ce0da3d35c4fa2cfc7f45,b1bd797abfd174412ecaaba4734e4d5b6c160da9,1986,6,10,D.R.,195,72,R,R,4/15/2011,6/10/1986,2021,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
30,04c55b806675c5b5cc0e9fa9b5bcfa1447ffdd43,75085b69a8a38b64af62dbda466a80362cb2511a,1995,7,28,D.R.,205,75,R,R,9/21/2019,7/28/1995,2021,2,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0.0,0.0,0.0,,0,,,,0,0,0.0,0.0,0.0,0.0,0.0,
31,dc57838b4a0189444ff3f5e02fcf5041ee992ba7,07467a086a8b1752f1a0bb1ac9e340cc27da785b,1991,10,29,D.R.,170,70,B,R,7/9/2014,10/29/1991,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,
32,34415ee2ef93a38bffd2295405d657ece1b20853,3b21cfc046baf8a6e941bd73e105b9a7fbdedbb0,1995,9,7,D.R.,200,77,R,R,9/3/2017,9/7/1995,2021,4,64,840,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0.016129032258064516,2,0.03225806451612903,0.03125,0.06350806451612903,0.030625,0.016129032258064516,0.0,0.0,0.0,0.016129032258064516,1,0.06451612903225806,4.428571428571429,62.0,0,0,0.0,0.0,0.0,0.0,0.0,
33,7c4a0dfedf9b0dd9d6b2dc4c349f597e4e03063c,52ddd8ba5dabcc1208dbceb0cec28f48d698621c,1996,7,10,D.R.,151,69,B,R,9/6/2020,7/10/1996,2021,1,254,1,0,0,0,0,112,17,298,0,0,0,19,0,0,0,33,0,8,0,3,0,2,0,8,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,243,0.0411522633744856,13,0.053497942386831275,0.07480314960629922,0.1283010919931305,0.0639763779527559,0.0411522633744856,0.0,0.0,0.0,0.012345679012345678,2,0.9629629629629629,12.789473684210526,30.375,3,0,0.0,0.0,0.0,0.0,0.0,
